repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,class_value,class_name,eligibility_level,minimum_trials,minimum_exact_videos,scored_class_trials,class_subjects_with_any_trial,class_unique_videos,class_videos_with_ge3_subjects,eligible_subject_count,eligible_subject_ids,consensus_M_ge_3,eligible_fraction_of_nominal_subjects,uniform_random_trio_acceptance_probability,expected_uniform_resampling_attempts_for_valid_trio,eligible_trial_count_min,eligible_trial_count_median,eligible_trial_count_max,eligible_video_count_min,eligible_video_count_median,eligible_video_count_max,eligible_subject_video_union_count,eligible_subject_video_common_count,eligible_subject_video_pairwise_jaccard_mean
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,valence,0,low,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,valence,1,high,weak_1trial,1,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,valence,1,high,minimal_2trials,2,1,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,valence,1,high,strong_2trials_2videos,2,2,0,0,0,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,0,low,weak_1trial,1,1,3,3,1,1,3,P021;P025;P026,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,1,1,1.0
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,0,low,minimal_2trials,2,1,3,3,1,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,0,low,strong_2trials_2videos,2,2,3,3,1,1,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,1,high,weak_1trial,1,1,1,1,1,0,1,P010,False,0.125,0.0,,1,1.0,1,1,1.0,1,1,1,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,1,high,minimal_2trials,2,1,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,1,R00_S1_V1,inner_joint,R00_S1_V1_inner_joint_train_S3_V3,3,3,2,2,8,5,4,2,4,arousal,1,high,strong_2trials_2videos,2,2,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,0,low,weak_1trial,1,1,26,13,8,5,13,P001;P003;P007;P010;P016;P017;P018;P021;P022;P023;P024;P025;P028,True,0.8125,0.5107142857142857,1.9580419580419581,1,2.0,3,1,2.0,3,8,0,0.16965811965811964
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,0,low,minimal_2trials,2,1,26,13,8,5,9,P001;P007;P010;P017;P018;P022;P023;P024;P028,True,0.5625,0.15,6.666666666666667,2,2.0,3,2,2.0,3,8,0,0.21944444444444444
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,0,low,strong_2trials_2videos,2,2,26,13,8,5,9,P001;P007;P010;P017;P018;P022;P023;P024;P028,True,0.5625,0.15,6.666666666666667,2,2.0,3,2,2.0,3,8,0,0.21944444444444444
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,1,high,weak_1trial,1,1,9,7,4,1,7,P001;P005;P007;P016;P017;P023;P026,True,0.4375,0.0625,16.0,1,1.0,2,1,1.0,2,4,0,0.40476190476190477
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,1,high,minimal_2trials,2,1,9,7,4,1,2,P001;P007,False,0.125,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,valence,1,high,strong_2trials_2videos,2,2,9,7,4,1,2,P001;P007,False,0.125,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,0,low,weak_1trial,1,1,21,11,9,4,11,P001;P003;P005;P007;P017;P018;P021;P023;P025;P026;P028,True,0.6875,0.29464285714285715,3.393939393939394,1,1.0,4,1,1.0,4,9,0,0.15333333333333335
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,0,low,minimal_2trials,2,1,21,11,9,4,5,P001;P007;P017;P021;P023,True,0.3125,0.017857142857142856,56.0,2,3.0,4,2,3.0,4,8,0,0.19333333333333333
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,0,low,strong_2trials_2videos,2,2,21,11,9,4,5,P001;P007;P017;P021;P023,True,0.3125,0.017857142857142856,56.0,2,3.0,4,2,3.0,4,8,0,0.19333333333333333
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,1,high,weak_1trial,1,1,14,10,6,2,10,P003;P005;P007;P010;P013;P016;P022;P024;P025;P028,True,0.625,0.21428571428571427,4.666666666666667,1,1.0,2,1,1.0,2,6,0,0.14074074074074072
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,1,high,minimal_2trials,2,1,14,10,6,2,4,P007;P016;P022;P024,True,0.25,0.007142857142857143,140.0,2,2.0,2,2,2.0,2,5,0,0.2222222222222222
0,1,2,R00_S1_V2,outer_source,R00_S1_V2_outer_source,2;3,1;3,,,16,11,16,11,45,arousal,1,high,strong_2trials_2videos,2,2,14,10,6,2,4,P007;P016;P022;P024,True,0.25,0.007142857142857143,140.0,2,2.0,2,2,2.0,2,5,0,0.2222222222222222
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,0,low,weak_1trial,1,1,19,8,8,4,8,P001;P003;P007;P017;P018;P022;P023;P024,True,1.0,1.0,1.0,1,2.5,3,1,2.5,3,8,0,0.16607142857142856
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,0,low,minimal_2trials,2,1,19,8,8,4,7,P001;P007;P017;P018;P022;P023;P024,True,0.875,0.625,1.6,2,3.0,3,2,3.0,3,7,0,0.2214285714285714
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,0,low,strong_2trials_2videos,2,2,19,8,8,4,7,P001;P007;P017;P018;P022;P023;P024,True,0.875,0.625,1.6,2,3.0,3,2,3.0,3,7,0,0.2214285714285714
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,1,high,weak_1trial,1,1,6,4,4,1,4,P001;P007;P017;P023,True,0.5,0.07142857142857142,14.0,1,1.5,2,1,1.5,2,4,0,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,1,high,minimal_2trials,2,1,6,4,4,1,2,P001;P007,False,0.25,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,valence,1,high,strong_2trials_2videos,2,2,6,4,4,1,2,P001;P007,False,0.25,0.0,,2,2.0,2,2,2.0,2,4,0,0.0
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,0,low,weak_1trial,1,1,15,6,8,2,6,P001;P003;P007;P017;P018;P023,True,0.75,0.35714285714285715,2.8,1,3.0,4,1,3.0,4,8,0,0.14888888888888888
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,0,low,minimal_2trials,2,1,15,6,8,2,4,P001;P007;P017;P023,True,0.5,0.07142857142857142,14.0,3,3.0,4,3,3.0,4,8,0,0.20555555555555557
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,0,low,strong_2trials_2videos,2,2,15,6,8,2,4,P001;P007;P017;P023,True,0.5,0.07142857142857142,14.0,3,3.0,4,3,3.0,4,8,0,0.20555555555555557
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,1,high,weak_1trial,1,1,7,4,5,1,4,P003;P007;P022;P024,True,0.5,0.07142857142857142,14.0,1,2.0,2,1,2.0,2,5,0,0.16666666666666666
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,1,high,minimal_2trials,2,1,7,4,5,1,3,P007;P022;P024,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S2,2,1;3,3,,8,11,8,11,27,arousal,1,high,strong_2trials_2videos,2,2,7,4,5,1,3,P007;P022;P024,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,0,low,weak_1trial,1,1,7,5,4,1,5,P010;P016;P021;P025;P028,True,0.625,0.17857142857142858,5.6,1,1.0,2,1,1.0,2,4,0,0.2333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,0,low,minimal_2trials,2,1,7,5,4,1,2,P010;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,0,low,strong_2trials_2videos,2,2,7,5,4,1,2,P010;P028,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,1,high,weak_1trial,1,1,3,3,2,0,3,P005;P016;P026,True,0.375,0.017857142857142856,56.0,1,1.0,1,1,1.0,1,2,0,0.3333333333333333
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,1,high,minimal_2trials,2,1,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,valence,1,high,strong_2trials_2videos,2,2,3,3,2,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,0,low,weak_1trial,1,1,6,5,3,1,5,P005;P021;P025;P026;P028,True,0.625,0.17857142857142858,5.6,1,1.0,2,1,1.0,2,3,0,0.25
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,0,low,minimal_2trials,2,1,6,5,3,1,1,P021,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,0,low,strong_2trials_2videos,2,2,6,5,3,1,1,P021,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,1,high,weak_1trial,1,1,7,6,6,0,6,P005;P010;P013;P016;P025;P028,True,0.75,0.35714285714285715,2.8,1,1.0,2,1,1.0,2,6,0,0.06666666666666667
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,1,high,minimal_2trials,2,1,7,6,6,0,1,P016,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_subject_only,R00_S1_V2_inner_subject_train_S3,3,1;3,2,,8,11,8,8,18,arousal,1,high,strong_2trials_2videos,2,2,7,6,6,0,1,P016,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,0,low,weak_1trial,1,1,17,9,4,4,9,P001;P007;P010;P016;P018;P022;P023;P024;P028,True,0.5625,0.15,6.666666666666667,1,2.0,3,1,2.0,3,4,0,0.3657407407407407
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,0,low,minimal_2trials,2,1,17,9,4,4,6,P007;P018;P022;P023;P024;P028,True,0.375,0.03571428571428571,28.0,2,2.0,3,2,2.0,3,4,0,0.41111111111111115
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,0,low,strong_2trials_2videos,2,2,17,9,4,4,6,P007;P018;P022;P023;P024;P028,True,0.375,0.03571428571428571,28.0,2,2.0,3,2,2.0,3,4,0,0.41111111111111115
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,1,high,weak_1trial,1,1,8,7,3,1,7,P001;P005;P007;P016;P017;P023;P026,True,0.4375,0.0625,16.0,1,1.0,2,1,1.0,2,3,0,0.42857142857142855
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,1,high,minimal_2trials,2,1,8,7,3,1,1,P007,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,valence,1,high,strong_2trials_2videos,2,2,8,7,3,1,1,P007,False,0.0625,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,0,low,weak_1trial,1,1,12,9,5,3,9,P001;P003;P005;P007;P017;P018;P021;P023;P028,True,0.5625,0.15,6.666666666666667,1,1.0,3,1,1.0,3,5,0,0.23148148148148145
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,0,low,minimal_2trials,2,1,12,9,5,3,2,P007;P023,False,0.125,0.0,,2,2.5,3,2,2.5,3,3,2,0.6666666666666666
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,0,low,strong_2trials_2videos,2,2,12,9,5,3,2,P007;P023,False,0.125,0.0,,2,2.5,3,2,2.5,3,3,2,0.6666666666666666
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,1,high,weak_1trial,1,1,12,8,5,2,8,P005;P007;P013;P016;P022;P024;P025;P028,True,0.5,0.1,10.0,1,1.5,2,1,1.5,2,5,0,0.19047619047619047
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,1,high,minimal_2trials,2,1,12,8,5,2,4,P007;P016;P022;P024,True,0.25,0.007142857142857143,140.0,2,2.0,2,2,2.0,2,5,0,0.2222222222222222
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V1,2;3,1,,3,16,6,16,6,33,arousal,1,high,strong_2trials_2videos,2,2,12,8,5,2,4,P007;P016;P022;P024,True,0.25,0.007142857142857143,140.0,2,2.0,2,2,2.0,2,5,0,0.2222222222222222
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,0,low,weak_1trial,1,1,9,7,4,1,7,P001;P003;P007;P010;P017;P021;P025,True,0.4375,0.0625,16.0,1,1.0,2,1,1.0,2,4,0,0.2777777777777778
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,0,low,minimal_2trials,2,1,9,7,4,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,0,low,strong_2trials_2videos,2,2,9,7,4,1,2,P001;P017,False,0.125,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,1,high,weak_1trial,1,1,1,1,1,0,1,P001,False,0.0625,0.0,,1,1.0,1,1,1.0,1,1,1,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,1,high,minimal_2trials,2,1,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,valence,1,high,strong_2trials_2videos,2,2,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,0,low,weak_1trial,1,1,9,6,4,1,6,P001;P007;P017;P021;P025;P026,True,0.375,0.03571428571428571,28.0,1,1.0,3,1,1.0,3,4,0,0.5055555555555555
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,0,low,minimal_2trials,2,1,9,6,4,1,2,P001;P017,False,0.125,0.0,,2,2.5,3,2,2.5,3,4,1,0.25
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,0,low,strong_2trials_2videos,2,2,9,6,4,1,2,P001;P017,False,0.125,0.0,,2,2.5,3,2,2.5,3,4,1,0.25
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,1,high,weak_1trial,1,1,2,2,1,0,2,P003;P010,False,0.125,0.0,,1,1.0,1,1,1.0,1,1,1,1.0
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,1,high,minimal_2trials,2,1,2,2,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_video_only,R00_S1_V2_inner_video_train_V3,2;3,3,,1,16,5,8,5,12,arousal,1,high,strong_2trials_2videos,2,2,2,2,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,0,low,weak_1trial,1,1,13,6,4,4,6,P001;P007;P018;P022;P023;P024,True,0.75,0.35714285714285715,2.8,1,2.0,3,1,2.0,3,4,0,0.33888888888888885
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,0,low,minimal_2trials,2,1,13,6,4,4,5,P007;P018;P022;P023;P024,True,0.625,0.17857142857142858,5.6,2,2.0,3,2,2.0,3,4,0,0.425
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,0,low,strong_2trials_2videos,2,2,13,6,4,4,5,P007;P018;P022;P023;P024,True,0.625,0.17857142857142858,5.6,2,2.0,3,2,2.0,3,4,0,0.425
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,1,high,weak_1trial,1,1,5,4,3,1,4,P001;P007;P017;P023,True,0.5,0.07142857142857142,14.0,1,1.0,2,1,1.0,2,3,0,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,1,high,minimal_2trials,2,1,5,4,3,1,1,P007,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,valence,1,high,strong_2trials_2videos,2,2,5,4,3,1,1,P007,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,0,low,weak_1trial,1,1,9,6,4,2,6,P001;P003;P007;P017;P018;P023,True,0.75,0.35714285714285715,2.8,1,1.0,3,1,1.0,3,4,0,0.2222222222222222
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,0,low,minimal_2trials,2,1,9,6,4,2,2,P007;P023,False,0.25,0.0,,2,2.5,3,2,2.5,3,3,2,0.6666666666666666
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,0,low,strong_2trials_2videos,2,2,9,6,4,2,2,P007;P023,False,0.25,0.0,,2,2.5,3,2,2.5,3,3,2,0.6666666666666666
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,1,high,weak_1trial,1,1,6,3,4,1,3,P007;P022;P024,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,1,high,minimal_2trials,2,1,6,3,4,1,3,P007;P022;P024,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V1,2,1,3,3,8,6,8,6,19,arousal,1,high,strong_2trials_2videos,2,2,6,3,4,1,3,P007;P022;P024,True,0.375,0.017857142857142856,56.0,2,2.0,2,2,2.0,2,4,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,0,low,weak_1trial,1,1,6,4,4,0,4,P001;P003;P007;P017,True,0.5,0.07142857142857142,14.0,1,1.5,2,1,1.5,2,4,0,0.13888888888888887
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,0,low,minimal_2trials,2,1,6,4,4,0,2,P001;P017,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,0,low,strong_2trials_2videos,2,2,6,4,4,0,2,P001;P017,False,0.25,0.0,,2,2.0,2,2,2.0,2,3,1,0.3333333333333333
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,1,high,weak_1trial,1,1,1,1,1,0,1,P001,False,0.125,0.0,,1,1.0,1,1,1.0,1,1,1,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,1,high,minimal_2trials,2,1,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,valence,1,high,strong_2trials_2videos,2,2,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,0,low,weak_1trial,1,1,6,3,4,0,3,P001;P007;P017,True,0.375,0.017857142857142856,56.0,1,2.0,3,1,2.0,3,4,0,0.19444444444444442
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,0,low,minimal_2trials,2,1,6,3,4,0,2,P001;P017,False,0.25,0.0,,2,2.5,3,2,2.5,3,4,1,0.25
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,0,low,strong_2trials_2videos,2,2,6,3,4,0,2,P001;P017,False,0.25,0.0,,2,2.5,3,2,2.5,3,4,1,0.25
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,1,high,weak_1trial,1,1,1,1,1,0,1,P003,False,0.125,0.0,,1,1.0,1,1,1.0,1,1,1,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,1,high,minimal_2trials,2,1,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S2_V3,2,3,3,1,8,5,4,5,8,arousal,1,high,strong_2trials_2videos,2,2,1,1,1,0,0,,False,0.0,0.0,,0,0.0,0,0,0.0,0,0,0,
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S3_V1,3,1,2,3,8,6,8,6,14,valence,0,low,weak_1trial,1,1,4,3,2,1,3,P010;P016;P028,True,0.375,0.017857142857142856,56.0,1,1.0,2,1,1.0,2,2,1,0.6666666666666666
0,1,2,R00_S1_V2,inner_joint,R00_S1_V2_inner_joint_train_S3_V1,3,1,2,3,8,6,8,6,14,valence,0,low,minimal_2trials,2,1,4,3,2,1,1,P028,False,0.125,0.0,,2,2.0,2,2,2.0,2,2,2,
