repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,eligibility_level,low_eligible_subjects,high_eligible_subjects,both_classes_eligible_subjects,both_classes_eligible_subject_ids,either_class_eligible_subjects,low_high_subject_set_jaccard,same_subject_trio_for_both_classes_possible
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S2_V2,2,2,3,1,8,5,5,5,6,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,valence,weak_1trial,3,3,1,P016,5,0.2,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,valence,minimal_2trials,1,0,0,,1,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,arousal,weak_1trial,3,5,2,P005;P028,6,0.3333333333333333,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,arousal,minimal_2trials,0,1,0,,1,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V1,3,1,2,2,8,6,8,6,14,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,valence,weak_1trial,4,2,0,,6,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,valence,minimal_2trials,0,0,0,,0,,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,valence,strong_2trials_2videos,0,0,0,,0,,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,arousal,weak_1trial,2,4,0,,6,0.0,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,arousal,minimal_2trials,0,0,0,,0,,False
0,1,3,R00_S1_V3,inner_joint,R00_S1_V3_inner_joint_train_S3_V2,3,2,2,1,8,5,6,3,6,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,valence,weak_1trial,12,5,3,P006;P009;P010,14,0.21428571428571427,True
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,valence,minimal_2trials,2,1,0,,3,0.0,False
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,arousal,weak_1trial,7,9,3,P009;P025;P026,13,0.23076923076923078,True
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,arousal,minimal_2trials,2,2,0,,4,0.0,False
0,2,1,R00_S2_V1,outer_source,R00_S2_V1_outer_source,1;3,2;3,,,16,10,14,5,24,arousal,strong_2trials_2videos,2,2,0,,4,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,valence,weak_1trial,7,3,2,P006;P009,8,0.25,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,valence,minimal_2trials,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,valence,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,arousal,weak_1trial,3,5,1,P009,7,0.14285714285714285,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,arousal,minimal_2trials,1,1,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S1,1,2;3,3,,8,10,8,5,14,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,valence,weak_1trial,5,2,1,P010,6,0.16666666666666666,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,valence,minimal_2trials,2,0,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,arousal,weak_1trial,4,4,2,P025;P026,6,0.3333333333333333,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,arousal,minimal_2trials,1,1,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_subject_only,R00_S2_V1_inner_subject_train_S3,3,2;3,1,,8,10,6,5,10,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,valence,weak_1trial,7,5,0,,12,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,valence,minimal_2trials,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,valence,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,arousal,weak_1trial,3,8,0,,11,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,arousal,minimal_2trials,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V2,1;3,2,,3,16,5,13,3,15,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,valence,weak_1trial,7,0,0,,7,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,valence,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,arousal,weak_1trial,6,3,0,,9,0.0,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,arousal,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_video_only,R00_S2_V1_inner_video_train_V3,1;3,3,,2,16,5,9,2,9,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,valence,weak_1trial,3,3,0,,6,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,valence,minimal_2trials,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,valence,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,arousal,weak_1trial,1,4,0,,5,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,arousal,minimal_2trials,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V2,1,2,3,3,8,5,7,3,9,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,valence,weak_1trial,4,0,0,,4,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,valence,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,arousal,weak_1trial,3,2,0,,5,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,arousal,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S1_V3,1,3,3,2,8,5,5,2,5,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,valence,weak_1trial,4,2,0,,6,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,valence,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,arousal,weak_1trial,2,4,0,,6,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,arousal,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V2,3,2,1,3,8,5,6,3,6,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,valence,weak_1trial,3,0,0,,3,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,valence,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,arousal,weak_1trial,3,1,0,,4,0.0,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,arousal,minimal_2trials,0,0,0,,0,,False
0,2,1,R00_S2_V1,inner_joint,R00_S2_V1_inner_joint_train_S3_V3,3,3,1,2,8,5,4,2,4,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,valence,weak_1trial,13,8,6,P002;P004;P008;P009;P011;P016,15,0.4,True
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,valence,minimal_2trials,7,1,0,,8,0.0,False
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,valence,strong_2trials_2videos,7,1,0,,8,0.0,False
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,arousal,weak_1trial,10,11,5,P005;P009;P011;P025;P028,16,0.3125,True
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,arousal,minimal_2trials,1,6,0,,7,0.0,False
0,2,2,R00_S2_V2,outer_source,R00_S2_V2_outer_source,1;3,1;3,,,16,11,16,8,42,arousal,strong_2trials_2videos,1,6,0,,7,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,valence,weak_1trial,8,5,5,P002;P004;P008;P009;P011,8,0.625,True
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,valence,minimal_2trials,5,1,0,,6,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,valence,strong_2trials_2videos,5,1,0,,6,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,arousal,weak_1trial,5,5,2,P009;P011,8,0.25,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,arousal,minimal_2trials,0,5,0,,5,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S1,1,1;3,3,,8,11,8,8,24,arousal,strong_2trials_2videos,0,5,0,,5,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,valence,weak_1trial,5,3,1,P016,7,0.14285714285714285,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,valence,minimal_2trials,2,0,0,,2,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,arousal,weak_1trial,5,6,3,P005;P025;P028,8,0.375,True
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,arousal,minimal_2trials,1,1,0,,2,0.0,False
0,2,2,R00_S2_V2,inner_subject_only,R00_S2_V2_inner_subject_train_S3,3,1;3,1,,8,11,8,8,18,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,valence,weak_1trial,11,8,6,P002;P004;P008;P009;P011;P016,13,0.46153846153846156,True
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,valence,minimal_2trials,3,1,0,,4,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,valence,strong_2trials_2videos,3,1,0,,4,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,arousal,weak_1trial,5,10,3,P005;P011;P028,12,0.25,True
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,arousal,minimal_2trials,0,6,0,,6,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V1,1;3,1,,3,16,6,16,6,33,arousal,strong_2trials_2videos,0,6,0,,6,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,valence,weak_1trial,7,0,0,,7,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,valence,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,weak_1trial,6,3,0,,9,0.0,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_video_only,R00_S2_V2_inner_video_train_V3,1;3,3,,1,16,5,9,2,9,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,weak_1trial,8,5,5,P002;P004;P008;P009;P011,8,0.625,True
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,minimal_2trials,2,1,0,,3,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,weak_1trial,2,5,1,P011,6,0.16666666666666666,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,minimal_2trials,0,5,0,,5,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V1,1,1,3,3,8,6,8,6,19,arousal,strong_2trials_2videos,0,5,0,,5,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,weak_1trial,4,0,0,,4,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,weak_1trial,3,2,0,,5,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S1_V3,1,3,3,1,8,5,5,2,5,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,weak_1trial,3,3,1,P016,5,0.2,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,minimal_2trials,1,0,0,,1,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,weak_1trial,3,5,2,P005;P028,6,0.3333333333333333,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,minimal_2trials,0,1,0,,1,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V1,3,1,1,3,8,6,8,6,14,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,weak_1trial,3,0,0,,3,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,valence,strong_2trials_2videos,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,weak_1trial,3,1,0,,4,0.0,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,minimal_2trials,0,0,0,,0,,False
0,2,2,R00_S2_V2,inner_joint,R00_S2_V2_inner_joint_train_S3_V3,3,3,1,1,8,5,4,2,4,arousal,strong_2trials_2videos,0,0,0,,0,,False
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,weak_1trial,14,11,9,P002;P004;P006;P008;P009;P010;P011;P016;P026,16,0.5625,True
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,minimal_2trials,6,2,1,P009,7,0.14285714285714285,False
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,valence,strong_2trials_2videos,6,2,1,P009,7,0.14285714285714285,False
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,weak_1trial,7,12,4,P005;P011;P016;P028,15,0.26666666666666666,True
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,minimal_2trials,1,8,0,,9,0.0,False
0,2,3,R00_S2_V3,outer_source,R00_S2_V3_outer_source,1;3,1;2,,,16,11,16,9,48,arousal,strong_2trials_2videos,1,8,0,,9,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,weak_1trial,8,6,6,P002;P004;P006;P008;P009;P011,8,0.75,True
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,minimal_2trials,4,2,1,P009,5,0.2,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,valence,strong_2trials_2videos,4,2,1,P009,5,0.2,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,weak_1trial,3,5,1,P011,7,0.14285714285714285,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,minimal_2trials,0,5,0,,5,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S1,1,1;2,3,,8,11,8,9,28,arousal,strong_2trials_2videos,0,5,0,,5,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,weak_1trial,6,5,3,P010;P016;P026,8,0.375,True
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,minimal_2trials,2,0,0,,2,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,weak_1trial,4,7,3,P005;P016;P028,8,0.375,True
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,minimal_2trials,1,3,0,,4,0.0,False
0,2,3,R00_S2_V3,inner_subject_only,R00_S2_V3_inner_subject_train_S3,3,1;2,1,,8,11,8,9,20,arousal,strong_2trials_2videos,1,3,0,,4,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,weak_1trial,11,8,6,P002;P004;P008;P009;P011;P016,13,0.46153846153846156,True
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,minimal_2trials,3,1,0,,4,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,valence,strong_2trials_2videos,3,1,0,,4,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,weak_1trial,5,10,3,P005;P011;P028,12,0.25,True
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,minimal_2trials,0,6,0,,6,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V1,1;3,1,,2,16,6,16,6,33,arousal,strong_2trials_2videos,0,6,0,,6,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,valence,weak_1trial,7,5,0,,12,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,valence,minimal_2trials,0,1,0,,1,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,valence,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,arousal,weak_1trial,3,8,0,,11,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,arousal,minimal_2trials,0,1,0,,1,0.0,False
0,2,3,R00_S2_V3,inner_video_only,R00_S2_V3_inner_video_train_V2,1;3,2,,1,16,5,13,3,15,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
0,2,3,R00_S2_V3,inner_joint,R00_S2_V3_inner_joint_train_S1_V1,1,1,3,2,8,6,8,6,19,valence,weak_1trial,8,5,5,P002;P004;P008;P009;P011,8,0.625,True
0,2,3,R00_S2_V3,inner_joint,R00_S2_V3_inner_joint_train_S1_V1,1,1,3,2,8,6,8,6,19,valence,minimal_2trials,2,1,0,,3,0.0,False
0,2,3,R00_S2_V3,inner_joint,R00_S2_V3_inner_joint_train_S1_V1,1,1,3,2,8,6,8,6,19,valence,strong_2trials_2videos,2,1,0,,3,0.0,False
